load_scenario,load_scenario_idx,horizon_step,load,p_mw,q_mvar
3,22341,0,2,60.7683687083638,12.256889654553207
3,22341,0,3,38.68661425956201,-3.1564392387508757
3,22341,0,4,5.216811375603817,1.0982760790744879
3,22341,0,5,9.929877994674678,6.649471871433937
3,22341,0,6,-3.741942364854367e-07,-0.0
3,22341,0,7,-3.741942364854367e-07,-0.0
3,22341,0,8,22.022421310017727,12.39227775411167
3,22341,0,9,7.403694849543886,4.771270014150503
3,22341,0,10,2.4466734207660554,1.2582891878225428
3,22341,0,11,4.2051695304847545,1.1029952866845258
3,22341,0,12,12.246549300463146,5.261480440198981
3,22341,0,13,10.674079668409982,3.5819059289966386
4,22342,0,0,-3.741942364854367e-07,-0.0
4,22342,0,1,17.546493390437444,10.269145901315923
4,22342,0,2,59.423299272670874,11.985591148415567
4,22342,0,3,38.11571756376398,-3.1098598012276053
4,22342,0,4,5.280508715736989,1.1116860454183135
4,22342,0,5,9.59390807955769,6.4244920175609534
4,22342,0,6,-3.741942364854367e-07,-0.0
4,22342,0,7,-3.741942364854367e-07,-0.0
4,22342,0,8,21.64797011424564,12.181569623609413
4,22342,0,9,7.362510991550758,4.744729305666044
4,22342,0,10,2.4214896755423787,1.245337547421795
4,22342,0,11,4.087446272935178,1.0721170551961123
4,22342,0,12,12.116416629026642,5.205571588767001
4,22342,0,13,10.591520056178563,3.5542013611337464
5,22343,0,0,-3.741942364854367e-07,-0.0
5,22343,0,1,17.142261081732066,10.032567545529828
5,22343,0,2,57.7910449853522,11.656367884519021
5,22343,0,3,36.59463504444443,-2.9857547421199433
5,22343,0,4,5.240143516363543,1.1031881087081143
5,22343,0,5,9.17887092045798,6.146565348520969
5,22343,0,6,-3.741942364854367e-07,-0.0
5,22343,0,7,-3.741942364854367e-07,-0.0
5,22343,0,8,21.252946604715167,11.95928520807701
5,22343,0,9,7.169186349938213,4.620142314404626
5,22343,0,10,2.3799719884014436,1.2239855940350284
5,22343,0,11,3.9582525422392383,1.0382301750135707
5,22343,0,12,11.890049748609504,5.108317669772973
5,22343,0,13,10.468188968579234,3.51281509012726
6,22344,0,0,-3.741942364854367e-07,-0.0
6,22344,0,1,16.869920894317605,9.873179509577586
6,22344,0,2,57.156346211451115,11.52835008511222
6,22344,0,3,34.649247536086335,-2.827030656709973
6,22344,0,4,5.049470817942372,1.0630464879878678
6,22344,0,5,8.676579283505788,5.810209341633341
6,22344,0,6,-3.741942364854367e-07,-0.0
6,22344,0,7,-3.741942364854367e-07,-0.0
6,22344,0,8,20.862866875402453,11.73978271632816
6,22344,0,9,6.812914038768335,4.390544602761816
6,22344,0,10,2.342808884135355,1.2048731404124684
6,22344,0,11,3.903210703524903,1.023792971416368
6,22344,0,12,11.660403977577062,5.009655042218293
6,22344,0,13,10.363253365924413,3.4776018006457763
7,22345,0,0,-3.741942364854367e-07,-0.0
7,22345,0,1,16.71598568650401,9.78308839717055
7,22345,0,2,57.1250299285565,11.522033637394623
7,22345,0,3,33.157451677658536,-2.7053150950390856
7,22345,0,4,4.898105946527366,1.0311801992689191
7,22345,0,5,8.304919003037051,5.56132968953374
7,22345,0,6,-3.741942364854367e-07,-0.0
7,22345,0,7,-3.741942364854367e-07,-0.0
7,22345,0,8,20.642845339485508,11.615973987642693
7,22345,0,9,6.550930697110264,4.221710893693281
7,22345,0,10,2.315730973081875,1.1909473575849643
7,22345,0,11,3.891525573055116,1.0207280191619976
7,22345,0,12,11.517051560857702,4.948066596516642
7,22345,0,13,10.30711918050303,3.4587648256721577
8,22346,0,0,-3.741942364854367e-07,-0.0
8,22346,0,1,16.38166948863094,9.587428686894606
8,22346,0,2,55.50731312341732,11.195742562048078
8,22346,0,3,31.051236981009584,-2.5334691260656355
8,22346,0,4,4.688396104309124,0.9870307588019209
8,22346,0,5,7.9706847820556,5.337512130840804
8,22346,0,6,-3.741942364854367e-07,-0.0
8,22346,0,7,-3.741942364854367e-07,-0.0
8,22346,0,8,20.152764905363732,11.340199912848744
8,22346,0,9,6.179877378728452,3.9825876440694468
8,22346,0,10,2.2464447704641666,1.1553144533815716
8,22346,0,11,3.783681733766728,0.992441110496191
8,22346,0,12,11.26874133555351,4.841385166385953
8,22346,0,13,10.101985702885603,3.3899280882166454
9,22347,0,0,-3.741942364854367e-07,-0.0
9,22347,0,1,15.708931956623726,9.193706721157664
9,22347,0,2,51.395965123522274,10.3664897807529
9,22347,0,3,28.378572696145817,-2.3154065588905586
9,22347,0,4,4.220195173025625,0.8884621416896054
9,22347,0,5,7.399430570784411,4.954975828650276
9,22347,0,6,-3.741942364854367e-07,-0.0
9,22347,0,7,-3.741942364854367e-07,-0.0
9,22347,0,8,18.974815078328664,10.677353569500198
9,22347,0,9,5.53522738739248,3.5671465385418197
9,22347,0,10,2.1022024510996804,1.0811326891369786
9,22347,0,11,3.5578396534954795,0.9332038435397979
9,22347,0,12,10.703191550127617,4.598408221536309
9,22347,0,13,9.467334512707193,3.176957890170199
10,22348,0,0,-3.741942364854367e-07,-0.0
10,22348,0,1,14.964303836507533,8.75791054026017
10,22348,0,2,46.662415847135435,9.411739926704598
10,22348,0,3,25.974953978880777,-2.1192954083187248
10,22348,0,4,3.688273215283611,0.776478571638655
10,22348,0,5,6.723245383093818,4.502173247607468
10,22348,0,6,-3.741942364854367e-07,-0.0
10,22348,0,7,-3.741942364854367e-07,-0.0
10,22348,0,8,17.56452164481442,9.883764722166758
10,22348,0,9,4.9035578724435105,3.1600706289080396
10,22348,0,10,1.932265650121301,0.9937366200623834
10,22348,0,11,3.3011931370163383,0.865886724463302
10,22348,0,12,10.055966133534094,4.320341005518351
10,22348,0,13,8.694261310424034,2.9175373524912867
11,22349,0,0,-3.741942364854367e-07,-0.0
11,22349,0,1,14.34126539645439,8.393275139860403
11,22349,0,2,42.388692165430214,8.549736211710977
11,22349,0,3,23.93032964970594,-1.9524745948504847
11,22349,0,4,3.226762560613116,0.6793184338132876
11,22349,0,5,6.165683348266435,4.128805813571273
11,22349,0,6,-3.741942364854367e-07,-0.0
11,22349,0,7,-3.741942364854367e-07,-0.0
11,22349,0,8,16.309938413119195,9.177795852806055
11,22349,0,9,4.3824161535234,2.8242237433817468
11,22349,0,10,1.781830837074856,0.9163701447813546
11,22349,0,11,3.0784543354639062,0.8074634322528279
11,22349,0,12,9.537709002510368,4.097682386263714
11,22349,0,13,8.026378364815711,2.6934155586629904
12,22350,0,0,-3.741942364854367e-07,-0.0
12,22350,0,1,13.967384152885877,8.174459849845652
12,22350,0,2,39.445956399001275,7.956190781114906
12,22350,0,3,22.56552802460665,-1.8411204873633042
12,22350,0,4,2.876357426250558,0.6055489318422228
12,22350,0,5,5.818500664447076,3.896317409227953
12,22350,0,6,-3.741942364854367e-07,-0.0
12,22350,0,7,-3.741942364854367e-07,-0.0
12,22350,0,8,15.404909828667165,8.668525530707626
12,22350,0,9,4.0016458902683025,2.5788384626173504
12,22350,0,10,1.6807183553699883,0.8643694399045655
12,22350,0,11,2.930291929255091,0.7686011617718272
12,22350,0,12,9.203933481444865,3.954282532768905
12,22350,0,13,7.534681153939835,2.528416494610683
13,22351,0,0,-3.741942364854367e-07,-0.0
13,22351,0,1,13.740851098092504,8.041880596579484
13,22351,0,2,37.180696910043565,7.499291308819827
13,22351,0,3,21.60732660054941,-1.7629408732665837
13,22351,0,4,2.5933295247225656,0.5459641104679086
13,22351,0,5,5.566051808937381,3.7272668363419967
13,22351,0,6,-3.741942364854367e-07,-0.0
13,22351,0,7,-3.741942364854367e-07,-0.0
13,22351,0,8,14.771016019728918,8.31182596364407
13,22351,0,9,3.7320670102505114,2.4051098510503293
13,22351,0,10,1.609043534880934,0.8275081036530518
13,22351,0,11,2.8235968767458566,0.7406155742284214
13,22351,0,12,8.969900836414354,3.8537351741632038
13,22351,0,13,7.1939413356632915,2.4140742737125143
14,22352,0,0,-3.741942364854367e-07,-0.0
14,22352,0,1,13.607995609538012,7.9641264627250115
14,22352,0,2,35.86646706994772,7.234213103280324
14,22352,0,3,21.013505983004986,-1.7144910739271852
14,22352,0,4,2.3792414133041344,0.50089292911666
14,22352,0,5,5.407764979039608,3.621271191321166
14,22352,0,6,-3.741942364854367e-07,-0.0
14,22352,0,7,-3.741942364854367e-07,-0.0
14,22352,0,8,14.353749940404516,8.077025390193727
14,22352,0,9,3.563011784693505,2.2961631501358144
14,22352,0,10,1.5647989595348433,0.8047537506179195
14,22352,0,11,2.75737953365545,0.7232470907948721
14,22352,0,12,8.795513874537377,3.7788133683197622
14,22352,0,13,6.984148221207514,2.3436738997340654
15,22353,0,0,-3.741942364854367e-07,-0.0
15,22353,0,1,13.605206174629995,7.962493936304191
15,22353,0,2,35.65054252811751,7.190661444100135
15,22353,0,3,20.93156610127025,-1.7078056024048949
15,22353,0,4,2.2399413937620762,0.4715666092130687
15,22353,0,5,5.368837243535437,3.595203511296052
15,22353,0,6,-3.741942364854367e-07,-0.0
15,22353,0,7,-3.741942364854367e-07,-0.0
15,22353,0,8,14.208637888781327,7.99536911707695
15,22353,0,9,3.5137697647987958,2.264429403981446
15,22353,0,10,1.554049809014952,0.7992256160648326
15,22353,0,11,2.736610327317644,0.7177994301161034
15,22353,0,12,8.737086047857794,3.7537110427833484
15,22353,0,13,6.92373772881457,2.3234019224209965
16,22354,0,0,-3.741942364854367e-07,-0.0
16,22354,0,1,13.867651769731097,8.11609112790714
16,22354,0,2,37.57670562266879,7.579165677608354
16,22354,0,3,21.722904025062412,-1.772370830496724
16,22354,0,4,2.260558119380484,0.4759069725011545
16,22354,0,5,5.583698861515863,3.7390840590508017
16,22354,0,6,-3.741942364854367e-07,-0.0
16,22354,0,7,-3.741942364854367e-07,-0.0
16,22354,0,8,14.58106131304472,8.204936196492962
16,22354,0,9,3.6907402941076572,2.3784770784249343
16,22354,0,10,1.6126505181121304,0.8293631236005243
16,22354,0,11,2.832343792576565,0.7429098472331974
16,22354,0,12,8.896303907633568,3.822115752909237
16,22354,0,13,7.138047529434262,2.3953179628974035
17,22355,0,0,-3.741942364854367e-07,-0.0
17,22355,0,1,14.40407931067202,8.430037200255054
17,22355,0,2,41.848484064905186,8.440777040692128
17,22355,0,3,23.486341324307038,-1.9162496059581058
17,22355,0,4,2.458753446691177,0.5176323045665636
17,22355,0,5,6.038003691898304,4.0433060436819
17,22355,0,6,-3.741942364854367e-07,-0.0
17,22355,0,7,-3.741942364854367e-07,-0.0
17,22355,0,8,15.448207691197188,8.692889751656724
17,22355,0,9,4.05973549287643,2.6162739842981435
17,22355,0,10,1.7426788216775906,0.8962348225770467
17,22355,0,11,3.0609997342788393,0.8028851762042858
17,22355,0,12,9.238288645861264,3.9690425293329876
17,22355,0,13,7.614641006915401,2.555248660038725
18,22356,0,0,-3.741942364854367e-07,-0.0
18,22356,0,1,14.63470713895913,8.565012933860872
18,22356,0,2,43.728609825360955,8.81999561233395
18,22356,0,3,24.238892890349423,-1.9776502567439906
18,22356,0,4,2.5120447179231036,0.5288515195627587
18,22356,0,5,6.225744467360565,4.169025312964664
18,22356,0,6,-3.741942364854367e-07,-0.0
18,22356,0,7,-3.741942364854367e-07,-0.0
18,22356,0,8,15.904235331649527,8.949501915436683
18,22356,0,9,4.225241470620264,2.722933392177503
18,22356,0,10,1.7976111111372122,0.9244857142991378
18,22356,0,11,3.1687125585801716,0.8311377202833238
18,22356,0,12,9.324134596947014,4.005924493503161
18,22356,0,13,7.887025976288715,2.6466530121774214
19,22357,0,0,-3.741942364854367e-07,-0.0
19,22357,0,1,14.907491444973779,8.724660891758848
19,22357,0,2,45.865439097516216,9.250990900772909
19,22357,0,3,25.13698064127818,-2.0509251987653747
19,22357,0,4,2.6108196553956473,0.5496462432411889
19,22357,0,5,6.499302094887792,4.3522112242552184
19,22357,0,6,-3.741942364854367e-07,-0.0
19,22357,0,7,-3.741942364854367e-07,-0.0
19,22357,0,8,16.50772811210838,9.289094463084716
19,22357,0,9,4.446380705014352,2.865445343231471
19,22357,0,10,1.8562451291294044,0.9546403521236938
19,22357,0,11,3.2844798437947524,0.861502909847804
19,22357,0,12,9.576064828335102,4.114161185506933
19,22357,0,13,8.268530608154167,2.774674700722875
20,22358,0,0,-3.741942364854367e-07,-0.0
20,22358,0,1,15.409534213591627,9.018483157263303
20,22358,0,2,49.36382644859406,9.956610430183515
20,22358,0,3,26.74299344090706,-2.181959715889907
20,22358,0,4,2.8244680893998924,0.5946248609262932
20,22358,0,5,6.995854077211977,4.684723712418735
20,22358,0,6,-3.741942364854367e-07,-0.0
20,22358,0,7,-3.741942364854367e-07,-0.0
20,22358,0,8,17.656675514155822,9.935620797796158
20,22358,0,9,4.829165786318971,3.1121290622944477
20,22358,0,10,1.952795032415004,1.0042945880991452
20,22358,0,11,3.5055798477124904,0.9194963534983582
20,22358,0,12,10.031112423945181,4.309663115472745
20,22358,0,13,8.918991798848895,2.992950268070099
21,22359,0,0,-3.741942364854367e-07,-0.0
21,22359,0,1,16.01973133441916,9.37560313120384
21,22359,0,2,53.8762994073885,10.866769519536957
21,22359,0,3,28.71956547697505,-2.343228145610935
21,22359,0,4,3.1362600722667464,0.6602652783719467
21,22359,0,5,7.572679201174278,5.070990536500633
21,22359,0,6,-3.741942364854367e-07,-0.0
21,22359,0,7,-3.741942364854367e-07,-0.0
21,22359,0,8,18.940583897021483,10.658091277645987
21,22359,0,9,5.299648006812103,3.4153287155011327
21,22359,0,10,2.081061665533051,1.0702602851312835
21,22359,0,11,3.778621002317582,0.9911137055259231
21,22359,0,12,10.54274445333876,4.529475394767763
21,22359,0,13,9.664972075053244,3.2432792198165252
22,22360,0,0,-3.741942364854367e-07,-0.0
22,22360,0,1,16.63051802268844,9.733068151527338
22,22360,0,2,58.28287376636338,11.755569018693249
22,22360,0,3,30.817108017757658,-2.514366553750102
22,22360,0,4,3.45388518284824,0.7271337227048927
22,22360,0,5,8.046046989747426,5.3879778949201516
22,22360,0,6,-3.741942364854367e-07,-0.0
22,22360,0,7,-3.741942364854367e-07,-0.0
22,22360,0,8,20.11560254129531,11.319288209678039
22,22360,0,9,5.759404022913022,3.7116159258772803
22,22360,0,10,2.210084040469085,1.136614649384101
22,22360,0,11,4.043777571373997,1.0606629695407206
22,22360,0,12,11.023277077754152,4.735926448220303
22,22360,0,13,10.342329735848333,3.4705804482712526
23,22361,0,0,-3.741942364854367e-07,-0.0
23,22361,0,1,17.176370130424196,10.052529984165313
23,22361,0,2,62.21357208444584,12.548385027648312
23,22361,0,3,32.59212126831619,-2.6591898105948357
23,22361,0,4,3.7585409200077358,0.7912717726332076
23,22361,0,5,8.395942405491558,5.62228286082024
23,22361,0,6,-3.741942364854367e-07,-0.0
23,22361,0,7,-3.741942364854367e-07,-0.0
23,22361,0,8,21.02722554676247,11.832269290720577
23,22361,0,9,6.179616088952008,3.9824192573246266
23,22361,0,10,2.328480877895614,1.197504451489173
23,22361,0,11,4.258694334080614,1.1170345794309808
23,22361,0,12,11.362027892374812,4.881463835242512
23,22361,0,13,10.880329826732757,3.6511173915210593
24,22362,0,0,-3.741942364854367e-07,-0.0
24,22362,0,1,17.637973679901897,10.322685056901111
24,22362,0,2,64.8403914866075,13.078210597086438
24,22362,0,3,33.961547648438774,-2.7709212516508623
24,22362,0,4,4.009263264459198,0.8440554240966734
24,22362,0,5,8.657126148619874,5.797182688807951
24,22362,0,6,-3.741942364854367e-07,-0.0
24,22362,0,7,-3.741942364854367e-07,-0.0
24,22362,0,8,21.71239469858662,12.217822101577557
24,22362,0,9,6.479374123198511,4.175596657172373
24,22362,0,10,2.429415712160406,1.2494137948253516
24,22362,0,11,4.376174806795421,1.147849129651258
24,22362,0,12,11.687863090429035,5.021452290702845
24,22362,0,13,11.268840522040886,3.7814901080674117
25,22363,0,0,-3.741942364854367e-07,-0.0
25,22363,0,1,17.994495067586712,10.531340431260427
25,22363,0,2,67.25106724842954,13.564440315500649
25,22363,0,3,34.756747923657244,-2.8358016088339593
25,22363,0,4,4.288620155657801,0.9028674011911161
25,22363,0,5,8.90408014674874,5.962553669697817
25,22363,0,6,-3.741942364854367e-07,-0.0
25,22363,0,7,-3.741942364854367e-07,-0.0
25,22363,0,8,22.214418222065127,12.500316694450207
25,22363,0,9,6.670428578566426,4.298720639520585
25,22363,0,10,2.491120070075233,1.28114746461012
25,22363,0,11,4.452057280922426,1.1677527294222756
25,22363,0,12,11.971608983693999,5.143357933735199
25,22363,0,13,11.529067744734046,3.8688146794409555
26,22364,0,0,-3.741942364854367e-07,-0.0
26,22364,0,1,18.222467066644697,10.664761831630768
26,22364,0,2,68.72591406067882,13.861914725614623
26,22364,0,3,35.282732385813574,-2.8787166590935764
26,22364,0,4,4.5087989835789815,0.9492208386482067
26,22364,0,5,9.06428029509095,6.069830554748404
26,22364,0,6,-3.741942364854367e-07,-0.0
26,22364,0,7,-3.741942364854367e-07,-0.0
26,22364,0,8,22.297594233903723,12.547120823145825
26,22364,0,9,6.80049481726232,4.382541104457939
26,22364,0,10,2.522660632862938,1.2973683254723685
26,22364,0,11,4.484911324470188,1.1763701834675904
26,22364,0,12,12.138103310372669,5.214888829641591
26,22364,0,13,11.624234033530643,3.900749675681424
27,22365,0,0,-3.741942364854367e-07,-0.0
27,22365,0,1,18.33344268226208,10.729710694227117
27,22365,0,2,69.7454090329457,14.067545346347858
27,22365,0,3,35.43382153359762,-2.891044016339555
27,22365,0,4,4.697701499279569,0.9889897893220146
27,22365,0,5,9.132385026576271,6.115436401725182
27,22365,0,6,-3.741942364854367e-07,-0.0
27,22365,0,7,-3.741942364854367e-07,-0.0
27,22365,0,8,22.12596904204696,12.450545291456935
27,22365,0,9,6.84925811431591,4.41396634033692
27,22365,0,10,2.5299767466033733,1.3011308982531635
27,22365,0,11,4.497118294295197,1.1795720116184123
27,22365,0,12,12.210584391170482,5.24602884953991
27,22365,0,13,11.618762677425739,3.8989136501428656
28,22366,0,0,-3.741942364854367e-07,-0.0
28,22366,0,1,18.24865155911413,10.680086396347901
28,22366,0,2,69.99408584114447,14.117703088978182
28,22366,0,3,35.19356521405844,-2.8714415132809186
28,22366,0,4,4.821427389809523,1.0150373452230577
28,22366,0,5,9.103837753760303,6.09631992439306
28,22366,0,6,-3.741942364854367e-07,-0.0
28,22366,0,7,-3.741942364854367e-07,-0.0
28,22366,0,8,21.64607964940417,12.180505836613873
28,22366,0,9,6.776273514055134,4.366931820168864
28,22366,0,10,2.5154222398775357,1.29364572336559
28,22366,0,11,4.4749467834772965,1.1737565333710942
28,22366,0,12,12.1190297118405,5.206694246568511
28,22366,0,13,11.438845421204629,3.838538731947862
29,22367,0,0,-3.741942364854367e-07,-0.0
29,22367,0,1,18.059808629325737,10.569565419006308
29,22367,0,2,69.45409683912887,14.008788109803062
29,22367,0,3,34.6772447726422,-2.8293149500691332
29,22367,0,4,4.840656614901176,1.0190856031370898
29,22367,0,5,8.996642836514086,6.024537613737111
29,22367,0,6,-3.741942364854367e-07,-0.0
29,22367,0,7,-3.741942364854367e-07,-0.0
29,22367,0,8,21.16314656395476,11.908753659716917
29,22367,0,9,6.604170154505502,4.256020766236879
29,22367,0,10,2.4955916041814623,1.283447110721895
29,22367,0,11,4.42444013586855,1.160508888096669
29,22367,0,12,11.894616768214775,5.1102797967144955
29,22367,0,13,11.173949031628156,3.749647326049717
30,22368,0,0,-3.741942364854367e-07,-0.0
30,22368,0,1,17.660371321107057,10.335793353827633
30,22368,0,2,67.21008398400417,13.556174051975363
30,22368,0,3,33.816020345924414,-2.759047685127724
30,22368,0,4,4.624215415099414,0.9735190347577715
30,22368,0,5,8.735468623430734,5.8496441674759385
30,22368,0,6,-3.741942364854367e-07,-0.0
30,22368,0,7,-3.741942364854367e-07,-0.0
30,22368,0,8,20.471977369842065,11.51982455387723
30,22368,0,9,6.3459869876697095,4.089636058720479
30,22368,0,10,2.430412018220162,1.2499261807989406
30,22368,0,11,4.337518353736199,1.1377097321275276
30,22368,0,12,11.655490730513062,5.007544165701908
30,22368,0,13,10.777547644140599,3.6166267262216776
31,22369,0,0,-3.741942364854367e-07,-0.0
31,22369,0,1,17.385574417635887,10.174967516312247
31,22369,0,2,65.39002082303787,13.189070017385557
31,22369,0,3,33.1023291573985,-2.700817650917451
31,22369,0,4,4.435113786226409,0.9337081655213493
31,22369,0,5,8.592284925517092,5.753762226908767
31,22369,0,6,-3.741942364854367e-07,-0.0
31,22369,0,7,-3.741942364854367e-07,-0.0
31,22369,0,8,20.027631528970016,11.269785877318721
31,22369,0,9,6.135203118636679,3.953797565343637
31,22369,0,10,2.3811688880289514,1.2246011424148895
31,22369,0,11,4.292156079912967,1.1258114307968439
31,22369,0,12,11.492393355977581,4.937472701086665
31,22369,0,13,10.54491684096664,3.538562698310953
32,22370,0,0,-3.741942364854367e-07,-0.0
32,22370,0,1,16.948644617189316,9.919252840474854
32,22370,0,2,62.132535243864815,12.532040017340035
32,22370,0,3,31.752038367362697,-2.5906474818559526
32,22370,0,4,4.155618107965247,0.8748669700979468
32,22370,0,5,8.316145673576854,5.568847549270215
32,22370,0,6,-3.741942364854367e-07,-0.0
32,22370,0,7,-3.741942364854367e-07,-0.0
32,22370,0,8,19.580076191013937,11.017941178672249
32,22370,0,9,5.793943496548499,3.7338746977756987
32,22370,0,10,2.3072986412596332,1.1866107297906687
32,22370,0,11,4.1651007802769335,1.0924854505644417
32,22370,0,12,11.22572881922411,4.822905714925914
32,22370,0,13,10.238756883360777,3.4358244575036165
33,22371,0,0,-3.741942364854367e-07,-0.0
33,22371,0,1,16.136680345209072,9.444047943970286
33,22371,0,2,56.400752432997436,11.375947942961265
33,22371,0,3,29.453508473669544,-2.4031105240023267
33,22371,0,4,3.6288445950959156,0.7639672831780876
33,22371,0,5,7.708644075078339,5.162038443132817
33,22371,0,6,-3.741942364854367e-07,-0.0
33,22371,0,7,-3.741942364854367e-07,-0.0
33,22371,0,8,18.55931474053884,10.44354659976084
33,22371,0,9,5.222637101341787,3.3656994653091514
33,22371,0,10,2.157068862966942,1.1093497009544275
33,22371,0,11,3.8906576912905813,1.0205003780434312
33,22371,0,12,10.606576694496738,4.556899616894895
33,22371,0,13,9.516200786869806,3.193355968748257
34,22372,0,0,-3.741942364854367e-07,-0.0
34,22372,0,1,15.283200236582065,8.944545760580286
34,22372,0,2,50.24343886575498,10.134026947445271
34,22372,0,3,26.852251057739384,-2.1908740402758076
34,22372,0,4,3.0492853660012056,0.6419548138949907
34,22372,0,5,6.974563401617784,4.6704665635833384
34,22372,0,6,-3.741942364854367e-07,-0.0
34,22372,0,7,-3.741942364854367e-07,-0.0
34,22372,0,8,17.25676151863961,9.710584447776865
34,22372,0,9,4.622551080645208,2.978977363082467
34,22372,0,10,1.9823422428855313,1.0194902963411305
34,22372,0,11,3.571568099624966,0.9368047474426141
34,22372,0,12,9.920247791715491,4.262032384588878
34,22372,0,13,8.679237148278498,2.912495687341778
35,22373,0,0,-3.741942364854367e-07,-0.0
35,22373,0,1,14.61911746579602,8.555889023760804
35,22373,0,2,45.35384703879666,9.147803542857075
35,22373,0,3,24.716922906452755,-2.0166527057566057
35,22373,0,4,2.569076207966283,0.5408581490455333
35,22373,0,5,6.3728543124869335,4.267536369968929
35,22373,0,6,-3.741942364854367e-07,-0.0
35,22373,0,7,-3.741942364854367e-07,-0.0
35,22373,0,8,16.16271753834278,9.094952919881022
35,22373,0,9,4.1839521344595925,2.6963247088739593
35,22373,0,10,1.8350347649820788,0.9437321648479263
35,22373,0,11,3.301278259748041,0.8659090517371911
35,22373,0,12,9.36761737010672,4.024605981231035
35,22373,0,13,8.003042893166485,2.6855848634786863
36,22374,0,0,-3.741942364854367e-07,-0.0
36,22374,0,1,14.14507452442588,8.278453753926668
36,22374,0,2,42.110161704926796,8.49355703177929
36,22374,0,3,23.288467242783813,-1.9001050679258762
36,22374,0,4,2.252321939939992,0.47417303998736676
36,22374,0,5,5.9028591420586745,3.9528074612000057
36,22374,0,6,-3.741942364854367e-07,-0.0
36,22374,0,7,-3.741942364854367e-07,-0.0
36,22374,0,8,15.420071297479927,8.6770570690904
36,22374,0,9,3.8979641824613456,2.512021362030645
36,22374,0,10,1.7384404498364603,0.8940550884873225
36,22374,0,11,3.116662598835771,0.817485271825776
36,22374,0,12,8.97631622211878,3.856491413947328
36,22374,0,13,7.531694641402986,2.527414309195633
37,22375,0,0,-3.741942364854367e-07,-0.0
37,22375,0,1,13.865305713225602,8.11471809022881
37,22375,0,2,39.76448714142832,8.020437958462187
37,22375,0,3,22.27103150042646,-1.8170925282774728
37,22375,0,4,2.033356666093826,0.4280750875987002
37,22375,0,5,5.57181905905966,3.731128834191737
37,22375,0,6,-3.741942364854367e-07,-0.0
37,22375,0,7,-3.741942364854367e-07,-0.0
37,22375,0,8,14.831373958087509,8.345790091669581
37,22375,0,9,3.7090897942721037,2.3903023118642444
37,22375,0,10,1.6673947973643397,0.8575173243588033
37,22375,0,11,2.9775542904894614,0.7809978466857604
37,22375,0,12,8.70318291290415,3.7391452514699313
37,22375,0,13,7.204375902174716,2.417575806098898
38,22376,0,0,-3.741942364854367e-07,-0.0
38,22376,0,1,13.72474550715551,8.032454743819123
38,22376,0,2,38.425964013902174,7.750459832952667
38,22376,0,3,21.657901346343518,-1.7670672646598269
38,22376,0,4,1.9042543498097588,0.4008956525915282
38,22376,0,5,5.348484768484141,3.5815746217527735
38,22376,0,6,-3.741942364854367e-07,-0.0
38,22376,0,7,-3.741942364854367e-07,-0.0
38,22376,0,8,14.423937703780606,8.11652087738163
